geo_code1,geo_code2,all,from_home,train,bus,car_driver,car_passenger,bicycle,foot,other,dist_euclidean,dist_bands
S02001661,S02001662,16,0,0,0,3,2,1,10,0,1224.2952668282064,"(1,3] km"
S02001661,S02001663,47,0,0,12,19,5,5,6,0,2406.4288401391327,"(1,3] km"
S02001661,S02001664,11,0,0,1,7,0,0,3,0,2169.158394608767,"(1,3] km"
S02001661,S02001667,11,0,0,3,3,0,4,1,0,4114.559114959647,"(3,6] km"
S02001661,S02001669,15,0,0,1,12,2,0,0,0,4246.514860857017,"(3,6] km"
S02001661,S02001670,18,0,0,10,8,0,0,0,0,3698.2632654315635,"(3,6] km"
S02001661,S02001679,40,0,1,7,12,1,3,16,0,2150.8269729615963,"(1,3] km"
S02001661,S02001682,149,0,0,47,82,8,4,3,5,2841.5190256826863,"(1,3] km"
S02001661,S02001683,65,0,0,42,16,1,2,1,3,8080.11238541508,"(6,10] km"
S02001661,S02001684,12,0,0,4,8,0,0,0,0,9602.929991619485,"(6,10] km"
S02001662,S02001577,14,0,0,1,12,0,1,0,0,7577.993895643577,"(6,10] km"
S02001662,S02001586,13,0,0,4,9,0,0,0,0,3506.3330497898346,"(3,6] km"
S02001662,S02001590,16,0,0,2,8,0,0,6,0,1494.059082531003,"(1,3] km"
S02001662,S02001591,12,0,0,0,10,0,0,2,0,1473.1178450473346,"(1,3] km"
S02001662,S02001593,11,0,0,2,7,0,2,0,0,3163.9744824903783,"(3,6] km"
S02001662,S02001616,13,0,0,2,9,1,1,0,0,2557.7204351412297,"(1,3] km"
S02001662,S02001619,20,0,0,4,2,0,2,12,0,1671.8624526930068,"(1,3] km"
S02001662,S02001620,164,0,1,47,42,1,9,63,1,2492.6909376120457,"(1,3] km"
S02001662,S02001621,28,0,0,11,4,1,4,7,1,3868.040012639682,"(3,6] km"
S02001662,S02001622,141,0,0,78,24,4,7,25,3,3377.4766361946467,"(3,6] km"
S02001662,S02001627,20,0,0,7,10,0,3,0,0,6510.218932202336,"(6,10] km"
S02001662,S02001640,13,0,0,1,10,1,1,0,0,5166.254438380028,"(3,6] km"
S02001662,S02001642,16,0,0,4,10,0,2,0,0,5348.975938128998,"(3,6] km"
S02001662,S02001643,10,0,0,0,6,1,2,0,1,4994.937190115091,"(3,6] km"
S02001662,S02001647,11,0,0,1,7,0,2,0,1,4204.04627365429,"(3,6] km"
S02001662,S02001653,10,0,0,2,4,0,2,2,0,3548.7276809472364,"(3,6] km"
S02001662,S02001656,40,0,0,18,10,1,2,9,0,2624.0828429573303,"(1,3] km"
S02001662,S02001658,14,0,0,2,7,0,0,4,1,2171.9512881334904,"(1,3] km"
S02001662,S02001660,159,0,0,46,37,10,6,59,1,1523.0304262949016,"(1,3] km"
S02001662,S02001661,15,0,0,0,9,0,1,5,0,1224.2952668282064,"(1,3] km"
S02001662,S02001662,27,0,0,0,9,1,0,17,0,0,"[0,1] km"
S02001662,S02001663,62,0,0,4,29,2,7,20,0,1194.2370101011359,"(1,3] km"
S02001662,S02001664,34,0,0,1,15,0,0,17,1,1686.974166897527,"(1,3] km"
S02001662,S02001679,18,0,0,1,12,0,2,2,1,2977.6043756235727,"(1,3] km"
S02001662,S02001682,73,0,1,15,48,1,6,2,0,3822.729795402491,"(3,6] km"
S02001662,S02001683,38,0,0,11,24,0,3,0,0,9021.12878180134,"(6,10] km"
S02001663,S02001577,24,0,0,1,23,0,0,0,0,8732.207637994088,"(6,10] km"
S02001663,S02001586,28,0,0,7,18,0,2,0,1,4639.897298839941,"(3,6] km"
S02001663,S02001587,10,0,0,1,8,0,1,0,0,3515.6201249627,"(3,6] km"
S02001663,S02001609,13,0,0,3,9,0,1,0,0,5085.196205289722,"(3,6] km"
S02001663,S02001612,10,0,0,2,8,0,0,0,0,4477.845035643141,"(3,6] km"
S02001663,S02001613,10,0,0,5,2,1,1,0,1,3891.205998506811,"(3,6] km"
S02001663,S02001616,18,0,0,2,12,1,1,2,0,3218.918694514059,"(3,6] km"
S02001663,S02001620,163,0,1,73,22,2,4,61,0,2621.425716720411,"(1,3] km"
S02001663,S02001621,37,0,0,16,7,1,6,7,0,3902.3406628555176,"(3,6] km"
S02001663,S02001622,155,0,0,93,20,5,6,28,3,3228.7321163215934,"(3,6] km"
S02001663,S02001623,20,0,0,6,9,1,2,2,0,3672.9570902121045,"(3,6] km"
S02001663,S02001627,32,0,0,14,14,0,4,0,0,6568.283736352319,"(6,10] km"
S02001663,S02001640,35,0,0,6,23,3,0,2,1,4045.9368632254987,"(3,6] km"
S02001663,S02001642,15,0,0,2,10,2,1,0,0,4456.527417700617,"(3,6] km"
S02001663,S02001643,12,0,0,0,7,2,2,1,0,4136.60167835529,"(3,6] km"
S02001663,S02001647,22,0,0,8,4,0,4,5,1,3667.4262419738857,"(3,6] km"
S02001663,S02001655,22,0,0,2,5,1,2,12,0,2901.909167059577,"(1,3] km"
S02001663,S02001656,54,0,0,15,8,3,1,27,0,2106.9705324551937,"(1,3] km"
S02001663,S02001657,18,0,0,3,4,1,1,9,0,2308.750742212367,"(1,3] km"
S02001663,S02001658,41,0,0,9,10,3,3,16,0,1588.8567245625443,"(1,3] km"
S02001663,S02001659,55,0,0,3,12,0,2,38,0,1105.6867410755297,"(1,3] km"
S02001663,S02001660,137,0,0,42,25,9,3,56,2,1729.2640435013636,"(1,3] km"
S02001663,S02001663,177,0,0,5,19,9,4,139,1,0,"[0,1] km"
S02001663,S02001664,18,0,0,2,11,0,0,5,0,1768.9841924681218,"(1,3] km"
S02001663,S02001667,22,0,0,1,3,0,0,17,1,1710.9967282135042,"(1,3] km"
S02001663,S02001670,19,0,0,5,5,1,1,7,0,1873.1839547724003,"(1,3] km"
S02001663,S02001672,11,0,0,1,8,0,2,0,0,2478.431214693794,"(1,3] km"
S02001663,S02001679,15,0,0,2,10,0,3,0,0,3860.8722488534436,"(3,6] km"
S02001663,S02001682,96,0,2,19,66,2,4,0,3,4774.209533981079,"(3,6] km"
S02001663,S02001683,47,0,0,12,30,3,1,0,1,9850.509099730236,"(6,10] km"
S02001664,S02001577,29,0,0,4,20,2,2,0,1,7777.359398817713,"(6,10] km"
S02001664,S02001586,39,0,0,17,18,3,1,0,0,3763.8085895730937,"(3,6] km"
S02001664,S02001587,12,0,0,1,9,2,0,0,0,3010.898164011095,"(3,6] km"
S02001664,S02001593,13,0,0,2,10,1,0,0,0,4456.947403444056,"(3,6] km"
S02001664,S02001609,19,0,0,6,9,0,4,0,0,6445.654865638574,"(6,10] km"
S02001664,S02001613,10,0,0,3,7,0,0,0,0,5345.507968037537,"(3,6] km"
S02001664,S02001615,17,0,0,0,13,1,2,1,0,5110.963681830533,"(3,6] km"
S02001664,S02001616,17,0,0,5,8,3,0,1,0,4237.976963364142,"(3,6] km"
S02001664,S02001619,23,0,0,6,11,2,2,2,0,3352.7662996270537,"(3,6] km"
S02001664,S02001620,208,0,0,98,51,14,17,23,5,4092.5884877027374,"(3,6] km"
S02001664,S02001621,35,0,0,10,15,2,6,1,1,5455.153764237357,"(3,6] km"
S02001664,S02001622,186,0,0,106,42,6,12,16,4,4870.022920070253,"(3,6] km"
S02001664,S02001623,33,0,1,15,12,1,4,0,0,5321.608761099534,"(3,6] km"
S02001664,S02001627,26,0,0,10,14,0,2,0,0,8124.377471272523,"(6,10] km"
S02001664,S02001640,33,0,0,2,24,1,6,0,0,5472.4685757653515,"(3,6] km"
S02001664,S02001641,10,0,0,2,8,0,0,0,0,5294.269980283749,"(3,6] km"
S02001664,S02001642,19,0,0,0,17,0,2,0,0,6151.589297144094,"(6,10] km"
S02001664,S02001643,18,0,0,3,15,0,0,0,0,5853.749749192712,"(3,6] km"
S02001664,S02001647,15,0,1,6,5,1,1,1,0,5431.418468724321,"(3,6] km"
S02001664,S02001652,13,0,0,1,9,2,0,1,0,3620.3022043530277,"(3,6] km"
S02001664,S02001655,22,0,0,5,12,1,3,1,0,4667.645042396259,"(3,6] km"
S02001664,S02001656,52,0,1,18,18,4,3,8,0,3854.2811394096398,"(3,6] km"
S02001664,S02001657,21,0,0,3,10,0,0,7,1,4070.30193115761,"(3,6] km"
S02001664,S02001658,40,0,0,10,12,1,9,8,0,3338.846335259511,"(3,6] km"
S02001664,S02001659,19,0,0,2,12,2,1,2,0,2842.4670511414615,"(1,3] km"
S02001664,S02001660,167,0,1,50,62,14,8,30,2,3111.755279406225,"(3,6] km"
S02001664,S02001662,17,0,0,1,10,3,2,1,0,1686.974166897527,"(1,3] km"
S02001664,S02001663,95,0,0,7,35,5,6,40,2,1768.9841924681218,"(1,3] km"
S02001664,S02001664,70,0,0,1,36,1,0,31,1,0,"[0,1] km"
S02001664,S02001667,32,0,0,1,18,2,10,1,0,2940.6167498456266,"(1,3] km"
S02001664,S02001670,18,0,0,9,3,2,1,3,0,1788.1290501216235,"(1,3] km"
S02001664,S02001672,37,0,0,4,12,1,1,19,0,1109.4659615101564,"(1,3] km"
S02001664,S02001679,10,0,0,0,9,0,0,1,0,2495.87806475024,"(1,3] km"
S02001664,S02001682,117,0,0,14,89,6,8,0,0,3441.1682646395498,"(3,6] km"
S02001664,S02001683,45,0,0,5,37,1,1,0,1,8246.475388798735,"(6,10] km"
S02001664,S02001684,19,0,0,0,19,0,0,0,0,8842.46866999382,"(6,10] km"
S02001665,S02001577,10,0,0,7,3,0,0,0,0,8574.065879222964,"(6,10] km"
S02001665,S02001586,32,0,0,15,15,1,1,0,0,4483.365208608549,"(3,6] km"
S02001665,S02001590,10,0,0,4,6,0,0,0,0,2890.9389730618946,"(1,3] km"
S02001665,S02001609,13,0,0,6,5,0,1,1,0,5783.067475299142,"(3,6] km"
S02001665,S02001615,10,0,0,4,2,0,2,1,1,4682.654024012307,"(3,6] km"
S02001665,S02001616,18,0,0,10,7,0,0,1,0,3794.5788501634374,"(3,6] km"
S02001665,S02001619,19,0,0,13,5,0,0,1,0,2807.7807239886524,"(1,3] km"
S02001665,S02001620,89,0,0,60,17,4,4,2,2,3333.7104652440726,"(3,6] km"
S02001665,S02001621,17,0,0,11,2,0,3,1,0,4638.648721034265,"(3,6] km"
S02001665,S02001622,124,0,0,87,17,4,8,5,3,3975.56570009279,"(3,6] km"
S02001665,S02001623,19,0,0,14,3,0,1,1,0,4420.632220251431,"(3,6] km"
S02001665,S02001627,22,0,0,12,7,2,1,0,0,7308.7669238433,"(6,10] km"
S02001665,S02001632,20,0,0,7,10,1,0,2,0,8320.138469393496,"(6,10] km"
S02001665,S02001640,40,0,0,13,21,4,2,0,0,4401.441997767307,"(3,6] km"
S02001665,S02001641,12,0,0,6,5,0,0,1,0,4181.311965993423,"(3,6] km"
S02001665,S02001642,24,0,0,14,8,2,0,0,0,5032.128493659119,"(3,6] km"
S02001665,S02001644,10,0,0,5,4,0,0,1,0,4759.755202456627,"(3,6] km"
S02001665,S02001649,16,0,0,5,8,2,0,1,0,3715.252388893841,"(3,6] km"
S02001665,S02001653,15,0,0,2,9,2,1,1,0,3420.003945847982,"(3,6] km"
S02001665,S02001655,19,0,0,4,13,0,1,1,0,3618.78440575368,"(3,6] km"
S02001665,S02001656,12,0,0,10,0,0,0,1,1,2845.322270207108,"(1,3] km"
S02001665,S02001658,24,0,0,10,9,1,1,1,2,2328.065001666162,"(1,3] km"
S02001665,S02001659,41,0,0,17,9,1,1,13,0,1852.0430238206516,"(1,3] km"
S02001665,S02001660,65,0,0,41,10,5,3,5,1,2400.471930793954,"(1,3] km"
S02001665,S02001663,210,0,0,21,42,10,2,135,0,748.3693128337906,"[0,1] km"
S02001665,S02001664,30,0,0,2,14,0,0,14,0,1119.7227333703463,"(1,3] km"
S02001665,S02001665,25,0,0,3,0,0,0,22,0,0,"[0,1] km"
S02001665,S02001666,16,0,0,0,7,0,0,9,0,924.0886944454764,"[0,1] km"
S02001665,S02001667,46,0,0,6,14,1,3,21,1,1894.1702047146425,"(1,3] km"
S02001665,S02001669,26,0,0,8,8,1,0,9,0,1850.1672312212352,"(1,3] km"
S02001665,S02001670,50,0,0,14,13,5,1,17,0,1337.9558440206592,"(1,3] km"
S02001665,S02001671,20,0,0,2,7,0,3,8,0,1233.3183007946802,"(1,3] km"
S02001665,S02001672,21,0,0,5,5,3,2,6,0,1730.0899605585068,"(1,3] km"
S02001665,S02001679,12,0,0,4,6,2,0,0,0,3465.801622382561,"(3,6] km"
S02001665,S02001682,85,0,0,22,50,9,2,1,1,4406.974279185856,"(3,6] km"
S02001665,S02001683,32,0,0,14,18,0,0,0,0,9343.832647146115,"(6,10] km"
S02001665,S02001684,15,0,0,0,11,2,1,1,0,9933.396051330948,"(6,10] km"
S02001666,S02001586,23,0,0,16,3,0,0,3,1,5366.105425432888,"(3,6] km"
S02001666,S02001590,13,0,0,7,3,0,2,0,1,3758.3517124575264,"(3,6] km"
S02001666,S02001611,11,0,0,11,0,0,0,0,0,5501.303918948231,"(3,6] km"
S02001666,S02001615,11,0,0,7,3,0,0,1,0,5394.150193293843,"(3,6] km"
S02001666,S02001616,16,0,0,11,3,0,2,0,0,4518.2585455968265,"(3,6] km"
S02001666,S02001619,11,0,0,9,0,1,1,0,0,3509.521517952518,"(3,6] km"
S02001666,S02001620,58,0,0,46,5,1,2,3,1,3845.1510734707986,"(3,6] km"
S02001666,S02001621,21,0,0,13,4,1,2,1,0,5042.458860081218,"(3,6] km"
S02001666,S02001622,115,0,0,85,13,2,4,10,1,4304.600096949351,"(3,6] km"
S02001666,S02001623,15,0,0,10,1,2,1,1,0,4725.415272451004,"(3,6] km"
S02001666,S02001627,23,0,0,14,8,1,0,0,0,7664.409359190867,"(6,10] km"
S02001666,S02001632,17,0,0,4,12,1,0,0,0,8349.48699233237,"(6,10] km"
S02001666,S02001640,30,0,0,15,9,3,0,2,1,3793.8337948326985,"(3,6] km"
S02001666,S02001641,11,0,0,4,7,0,0,0,0,3744.687874129851,"(3,6] km"
S02001666,S02001642,15,0,0,8,6,1,0,0,0,4709.129057211876,"(3,6] km"
S02001666,S02001643,17,0,0,7,7,0,2,0,1,4466.14783815424,"(3,6] km"
S02001666,S02001644,13,0,0,10,2,0,0,1,0,4628.840563792982,"(3,6] km"
S02001666,S02001649,13,0,0,4,7,0,0,2,0,3416.011406766408,"(3,6] km"
S02001666,S02001650,11,0,0,6,4,0,1,0,0,3431.0798896691394,"(3,6] km"
S02001666,S02001652,15,0,0,5,2,0,2,5,1,2203.920360231217,"(1,3] km"
S02001666,S02001653,16,0,0,8,5,2,1,0,0,3324.790899906363,"(3,6] km"
S02001666,S02001655,13,0,0,10,2,0,0,0,1,3680.696501693938,"(3,6] km"
S02001666,S02001656,17,0,0,12,4,1,0,0,0,3042.942158909618,"(3,6] km"
S02001666,S02001658,10,0,0,9,1,0,0,0,0,2564.557215728267,"(1,3] km"
S02001666,S02001659,44,0,0,22,9,1,3,8,1,2184.464206863999,"(1,3] km"
S02001666,S02001660,57,0,0,38,11,2,1,4,1,3009.831090245858,"(3,6] km"
S02001666,S02001663,124,0,0,35,25,13,8,43,0,1299.3614017800737,"(1,3] km"
S02001666,S02001664,11,0,0,3,1,2,0,5,0,1744.2130953029425,"(1,3] km"
S02001666,S02001665,11,0,0,1,2,0,0,8,0,924.0886944454764,"[0,1] km"
S02001666,S02001666,32,0,0,10,3,0,1,18,0,0,"[0,1] km"
S02001666,S02001667,33,0,0,1,6,2,0,24,0,1282.0753548370717,"(1,3] km"
S02001666,S02001670,76,0,0,9,21,0,1,44,1,619.263975044024,"[0,1] km"
S02001666,S02001671,23,0,0,0,7,0,0,16,0,1122.0745581136214,"(1,3] km"
S02001666,S02001672,15,0,0,7,6,2,0,0,0,1783.3880018568257,"(1,3] km"
S02001666,S02001679,12,0,0,6,3,1,2,0,0,4230.887248086975,"(3,6] km"
S02001666,S02001682,52,0,0,22,24,2,1,2,1,5177.665924217254,"(3,6] km"
S02001666,S02001683,33,0,0,9,21,2,1,0,0,9934.833900020545,"(6,10] km"
S02001667,S02001577,20,0,0,3,11,4,1,1,0,10409.959594705348,"(10,15] km"
S02001667,S02001586,22,0,0,6,12,0,3,1,0,6311.551420260437,"(6,10] km"
S02001667,S02001588,11,0,0,2,9,0,0,0,0,5975.248446672052,"(3,6] km"
S02001667,S02001589,17,0,0,6,11,0,0,0,0,4886.195635694481,"(3,6] km"
S02001667,S02001593,10,0,0,5,5,0,0,0,0,5920.552921052512,"(3,6] km"
S02001667,S02001609,16,0,0,4,8,1,3,0,0,5903.526207342559,"(3,6] km"
S02001667,S02001611,10,0,0,3,7,0,0,0,0,4952.473437950425,"(3,6] km"
S02001667,S02001613,13,0,0,7,5,0,1,0,0,4667.549085965501,"(3,6] km"
S02001667,S02001615,11,0,0,5,5,0,1,0,0,5345.443974720777,"(3,6] km"
S02001667,S02001616,17,0,0,2,11,0,2,2,0,4538.255293440158,"(3,6] km"
S02001667,S02001619,14,0,0,7,2,4,0,1,0,3564.6875236723067,"(3,6] km"
S02001667,S02001620,135,0,0,86,12,8,9,18,2,3545.1778648916056,"(3,6] km"
S02001667,S02001621,37,0,0,22,6,2,1,6,0,4499.3065066689505,"(3,6] km"
S02001667,S02001622,205,0,0,137,31,4,9,21,3,3702.017303964628,"(3,6] km"
S02001667,S02001623,25,0,0,14,10,0,1,0,0,4064.4373270147694,"(3,6] km"
S02001667,S02001627,37,0,0,14,22,0,1,0,0,6973.519370671138,"(6,10] km"
S02001667,S02001632,17,0,0,4,10,1,0,1,1,7299.220858137832,"(6,10] km"
S02001667,S02001640,62,0,0,11,39,4,5,3,0,2533.6822392871513,"(1,3] km"
S02001667,S02001641,22,0,0,6,13,2,1,0,0,2470.8321781199493,"(1,3] km"
S02001667,S02001642,25,0,0,13,5,5,0,2,0,3466.1116228900373,"(3,6] km"
S02001667,S02001643,37,0,0,13,18,2,1,3,0,3252.682854324623,"(3,6] km"
S02001667,S02001644,18,0,0,8,8,2,0,0,0,3507.4833855946063,"(3,6] km"
S02001667,S02001645,11,0,0,2,6,0,2,1,0,3863.790636839656,"(3,6] km"
S02001667,S02001647,16,0,0,6,7,1,2,0,0,3473.579107193216,"(3,6] km"
S02001667,S02001649,28,0,0,4,18,1,2,3,0,2209.1444328470634,"(1,3] km"
S02001667,S02001650,33,0,0,3,15,1,0,14,0,2160.2339001127143,"(1,3] km"
S02001667,S02001651,37,0,0,0,11,1,0,25,0,1047.182157255541,"(1,3] km"
S02001667,S02001652,28,0,0,5,6,0,2,15,0,1086.6381036867988,"(1,3] km"
S02001667,S02001653,31,0,0,8,14,1,3,5,0,2295.2870111189054,"(1,3] km"
S02001667,S02001655,37,0,0,13,13,0,3,8,0,2793.054766209114,"(1,3] km"
S02001667,S02001656,56,0,0,22,14,2,3,15,0,2392.6281273747245,"(1,3] km"
S02001667,S02001657,23,0,0,7,6,1,1,8,0,2402.087288348391,"(1,3] km"
S02001667,S02001658,26,0,0,6,7,1,2,10,0,2053.6440584143384,"(1,3] km"
S02001667,S02001659,33,0,0,6,11,1,1,14,0,1908.9057414945619,"(1,3] km"
S02001667,S02001660,96,0,0,43,21,9,6,16,1,2964.890065494099,"(1,3] km"
S02001667,S02001663,166,0,0,26,45,15,12,64,4,1710.9967282135042,"(1,3] km"
S02001667,S02001666,17,0,0,0,11,1,0,5,0,1282.0753548370717,"(1,3] km"
S02001667,S02001667,66,0,0,2,16,1,2,45,0,0,"[0,1] km"
S02001667,S02001668,16,0,0,0,4,0,0,12,0,485.3181990050384,"[0,1] km"
S02001667,S02001669,33,0,0,0,18,0,0,15,0,676.4023117213922,"[0,1] km"
S02001667,S02001670,66,0,0,16,23,5,3,19,0,1705.5590153364797,"(1,3] km"
S02001667,S02001679,18,0,0,7,10,0,1,0,0,5359.681237645277,"(3,6] km"
S02001667,S02001682,106,0,0,25,76,2,3,0,0,6301.130024336256,"(6,10] km"
S02001667,S02001683,47,0,0,14,31,1,0,0,1,11180.956209237836,"(10,15] km"
S02001667,S02001684,11,0,0,0,10,1,0,0,0,11476.727241793556,"(10,15] km"
S02001668,S02001586,16,0,0,7,8,1,0,0,0,6524.541080758084,"(6,10] km"
S02001668,S02001616,11,0,0,8,2,0,1,0,0,4987.546111097016,"(3,6] km"
S02001668,S02001620,31,0,1,19,0,3,3,5,0,4023.053336184017,"(3,6] km"
S02001668,S02001621,16,0,0,9,2,3,1,1,0,4983.789542386418,"(3,6] km"
S02001668,S02001622,75,0,1,45,12,4,8,5,0,4185.532686116799,"(3,6] km"
S02001668,S02001623,14,0,0,6,5,0,3,0,0,4544.128994835334,"(3,6] km"
S02001668,S02001627,14,0,0,11,2,0,1,0,0,7445.449253608362,"(6,10] km"
S02001668,S02001640,38,0,0,11,20,3,1,3,0,2590.638248335373,"(1,3] km"
S02001668,S02001641,14,0,0,9,4,0,1,0,0,2692.8569481498243,"(1,3] km"
S02001668,S02001642,15,0,0,4,9,2,0,0,0,3738.6190629467096,"(3,6] km"
S02001668,S02001643,17,0,0,8,6,0,1,2,0,3562.859776475294,"(3,6] km"
S02001668,S02001649,11,0,0,4,6,0,1,0,0,2543.004569576321,"(1,3] km"
S02001668,S02001651,14,0,0,0,2,0,0,12,0,1403.6853638797697,"(1,3] km"
S02001668,S02001652,10,0,0,2,6,1,1,0,0,1518.4290633147102,"(1,3] km"
S02001668,S02001653,22,0,0,14,5,1,1,1,0,2724.9426575084503,"(1,3] km"
S02001668,S02001655,27,0,0,11,11,1,1,3,0,3251.765440701233,"(3,6] km"
S02001668,S02001659,14,0,0,6,3,0,2,3,0,2369.894635270134,"(1,3] km"
S02001668,S02001660,19,0,0,15,4,0,0,0,0,3411.694660636501,"(3,6] km"
S02001668,S02001663,46,0,0,21,6,0,3,16,0,2026.3237278300455,"(1,3] km"
S02001668,S02001667,25,0,0,1,3,1,0,20,0,485.3181990050384,"[0,1] km"
S02001668,S02001668,23,0,0,7,5,0,2,9,0,0,"[0,1] km"
S02001668,S02001669,11,0,0,1,3,0,0,7,0,316.1726842508375,"[0,1] km"
S02001668,S02001670,41,0,0,9,7,1,3,21,0,1506.5302590848924,"(1,3] km"
S02001668,S02001682,19,0,0,10,8,1,0,0,0,6415.783253469085,"(6,10] km"
S02001669,S02001577,10,0,0,2,7,1,0,0,0,10418.347742737193,"(10,15] km"
S02001669,S02001584,10,0,0,4,6,0,0,0,0,7113.4368922830245,"(6,10] km"
S02001669,S02001586,27,0,0,10,13,2,2,0,0,6332.071450185786,"(6,10] km"
S02001669,S02001616,10,0,0,5,3,0,2,0,0,5010.158959107717,"(3,6] km"
S02001669,S02001620,49,0,1,30,8,3,2,5,0,4111.022996133189,"(3,6] km"
S02001669,S02001621,23,0,0,19,2,0,2,0,0,5133.258443923311,"(3,6] km"
S02001669,S02001622,121,0,0,90,18,1,4,5,3,4343.295424070853,"(3,6] km"
S02001669,S02001623,14,0,0,11,1,0,1,1,0,4717.872491848946,"(3,6] km"
S02001669,S02001627,20,0,0,14,4,0,1,0,1,7637.6390467336105,"(6,10] km"
S02001669,S02001632,20,0,0,5,15,0,0,0,0,7960.955679927732,"(6,10] km"
S02001669,S02001640,48,0,0,17,20,5,6,0,0,2901.3222533737608,"(1,3] km"
S02001669,S02001641,10,0,0,4,4,0,1,1,0,3005.926355196402,"(3,6] km"
S02001669,S02001642,21,0,0,8,8,1,3,1,0,4046.2849697607285,"(3,6] km"
S02001669,S02001643,12,0,0,4,4,3,1,0,0,3862.561821695993,"(3,6] km"
S02001669,S02001644,12,0,0,5,4,2,1,0,0,4160.325775444722,"(3,6] km"
S02001669,S02001649,18,0,0,4,11,0,0,3,0,2834.4615036601167,"(1,3] km"
S02001669,S02001651,15,0,0,2,4,0,0,9,0,1682.4153883730844,"(1,3] km"
S02001669,S02001652,14,0,0,3,5,2,0,4,0,1759.816576647824,"(1,3] km"
S02001669,S02001653,15,0,0,5,5,1,2,2,0,2969.692606148799,"(1,3] km"
S02001669,S02001655,22,0,0,14,7,1,0,0,0,3467.568108797632,"(3,6] km"
S02001669,S02001656,31,0,0,21,7,0,1,2,0,3031.192261820335,"(3,6] km"
S02001669,S02001658,28,0,0,16,2,1,0,9,0,2652.038947694932,"(1,3] km"
S02001669,S02001659,15,0,0,4,6,2,0,3,0,2429.5521879529106,"(1,3] km"
S02001669,S02001660,72,0,2,53,12,1,4,0,0,3437.808298823401,"(3,6] km"
S02001669,S02001662,12,0,0,5,3,0,2,2,0,3092.825613114371,"(3,6] km"
S02001669,S02001663,95,0,0,45,32,5,3,9,1,1937.7877637576414,"(1,3] km"
S02001669,S02001667,22,0,0,3,4,0,3,12,0,676.4023117213922,"[0,1] km"
S02001669,S02001668,10,0,0,0,1,0,0,9,0,316.1726842508375,"[0,1] km"
S02001669,S02001669,27,0,0,2,12,1,1,10,1,0,"[0,1] km"
S02001669,S02001670,79,0,0,10,17,2,0,50,0,1193.6857855842625,"(1,3] km"
S02001669,S02001682,52,0,0,12,38,2,0,0,0,6174.035413891073,"(6,10] km"
S02001669,S02001683,23,0,0,7,13,1,0,0,2,10891.463188287124,"(10,15] km"
S02001669,S02001684,10,0,0,3,7,0,0,0,0,10994.693589748264,"(10,15] km"
S02001670,S02001577,10,0,0,5,3,1,1,0,0,9565.315452965744,"(6,10] km"
S02001670,S02001586,24,0,0,8,16,0,0,0,0,5540.377261408486,"(3,6] km"
S02001670,S02001609,10,0,0,3,7,0,0,0,0,6923.260090702686,"(6,10] km"
S02001670,S02001611,13,0,0,4,4,2,1,2,0,6120.165169000631,"(6,10] km"
S02001670,S02001615,12,0,0,7,5,0,0,0,0,5962.304078450943,"(3,6] km"
S02001670,S02001616,18,0,0,12,5,0,1,0,0,5080.075783912112,"(3,6] km"
S02001670,S02001619,12,0,0,6,2,0,4,0,0,4076.2868701308707,"(3,6] km"
S02001670,S02001620,54,0,0,35,9,6,2,0,2,4455.16880915666,"(3,6] km"
S02001670,S02001621,21,0,0,8,10,1,2,0,0,5661.431496125246,"(3,6] km"
S02001670,S02001622,106,0,0,72,15,6,5,3,5,4923.4845673592845,"(3,6] km"
S02001670,S02001623,15,0,0,5,8,1,0,1,0,5343.185600805369,"(3,6] km"
S02001670,S02001627,21,0,0,10,11,0,0,0,0,8282.881082531141,"(6,10] km"
S02001670,S02001632,19,0,0,5,12,2,0,0,0,8919.253173624458,"(6,10] km"
S02001670,S02001640,44,0,0,21,16,5,1,1,0,4094.937336538884,"(3,6] km"
S02001670,S02001642,22,0,0,8,12,2,0,0,0,5171.49692350762,"(3,6] km"
S02001670,S02001643,23,0,0,14,8,1,0,0,0,4954.618573900863,"(3,6] km"
S02001670,S02001645,11,0,0,3,3,1,2,2,0,5468.309969579833,"(3,6] km"
S02001670,S02001647,12,0,0,7,4,1,0,0,0,5013.476187054179,"(3,6] km"
S02001670,S02001649,15,0,0,5,6,2,1,1,0,3907.2036324015303,"(3,6] km"
S02001670,S02001650,13,0,0,7,6,0,0,0,0,3856.507339305672,"(3,6] km"
S02001670,S02001651,14,0,0,4,4,1,0,5,0,2747.9089216751486,"(1,3] km"
S02001670,S02001653,13,0,0,6,6,0,0,0,1,3887.155079765726,"(3,6] km"
S02001670,S02001655,21,0,0,9,11,1,0,0,0,4274.486459796913,"(3,6] km"
S02001670,S02001656,34,0,0,23,8,1,1,1,0,3657.378314876124,"(3,6] km"
S02001670,S02001658,24,0,0,17,5,1,1,0,0,3182.741363745076,"(3,6] km"
S02001670,S02001659,28,0,0,8,12,1,0,7,0,2802.5100580748613,"(1,3] km"
S02001670,S02001660,81,0,0,61,10,7,1,1,1,3599.8631133636036,"(3,6] km"
S02001670,S02001663,117,0,0,47,29,10,5,25,1,1873.1839547724003,"(1,3] km"
S02001670,S02001666,20,0,0,2,2,1,0,14,1,619.263975044024,"[0,1] km"
S02001670,S02001667,26,0,0,2,2,1,3,18,0,1705.5590153364797,"(1,3] km"
